1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Mogi Mirim,Campinas,Mogi Mirim
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Pedreiras,Campinas,Pedreira
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Sto. Antônio de Posse,Campinas,Santo Antônio de Posse
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Araraquara,Ribeirão Preto,Araraquara
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Ibitinga,Ribeirão Preto,Ibitinga
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Itápolis,Ribeirão Preto,Itápolis
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Matão,Ribeirão Preto,Matão
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Taquaritinga,Ribeirão Preto,Taquaritinga
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Rincão,Ribeirão Preto,Rincão
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Santa Ernestina,Ribeirão Preto,Santa Ernestina
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Tabatinga,Ribeirão Preto,Tabatinga
2,,ESTUPRO DE VULNERÁVEL,Interior,DM - Taquaritinga,Ribeirão Preto,Taquaritinga
,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Barretos,Ribeirão Preto,Barretos
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Barretos,Ribeirão Preto,Barretos
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Guaíra,Ribeirão Preto,Guaíra
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Olímpia,Ribeirão Preto,Olímpia
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Colina,Ribeirão Preto,Colina
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Colômbia,Ribeirão Preto,Colômbia
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Guaíra,Ribeirão Preto,Guaíra
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Olímpia,Ribeirão Preto,Olímpia
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Severínia,Ribeirão Preto,Severínia
,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Bebedouro,Ribeirão Preto,Bebedouro
,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Bebedouro,Ribeirão Preto,Bebedouro
,,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Bebedouro,Ribeirão Preto,Bebedouro
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Bebedouro,Ribeirão Preto,Bebedouro
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Pirangi,Ribeirão Preto,Pirangi
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Taiaçu,Ribeirão Preto,Taiaçu
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Taiuva,Ribeirão Preto,Taiúva
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Terra Roxa,Ribeirão Preto,Terra Roxa
,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Batatais,Ribeirão Preto,Batatais
1,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Ituverava,Ribeirão Preto,Ituverava
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Batatais,Ribeirão Preto,Batatais
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Franca,Ribeirão Preto,Franca
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Batatais,Ribeirão Preto,Batatais
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Cristais Pta.,Ribeirão Preto,Cristais Paulista
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Itirapuã,Ribeirão Preto,Itirapuã
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Ituverava,Ribeirão Preto,Ituverava
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Jeriguara,Ribeirão Preto,Jeriquara
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Pedregulho,Ribeirão Preto,Pedregulho
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Ribeirão Corrente,Ribeirão Preto,Ribeirão Corrente
,,ESTUPRO DE VULNERÁVEL,Interior,DM - São José da Bela Vista,Ribeirão Preto,São José da Bela Vista
1,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Ribeirão Preto,Ribeirão Preto,Ribeirão Preto
1,,ESTUPRO DE VULNERÁVEL,Interior,006 DP - Ribeirão Preto,Ribeirão Preto,Ribeirão Preto
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Ribeirão Preto,Ribeirão Preto,Ribeirão Preto
,,ESTUPRO DE VULNERÁVEL,Interior,DIJU - Ribeirão Preto,Ribeirão Preto,Ribeirão Preto
2,,ESTUPRO DE VULNERÁVEL,Interior,DM - Cravinhos,Ribeirão Preto,Cravinhos
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Luiz Antonio,Ribeirão Preto,Luís Antônio
,,ESTUPRO DE VULNERÁVEL,Interior,DM - São Simão,Ribeirão Preto,São Simão
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Serra Azul,Ribeirão Preto,Serra Azul
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Sta Cruz da Esperança,Ribeirão Preto,Santa Cruz da Esperança
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Sto. Antonio da Alegria,Ribeirão Preto,Santo Antonio da Alegria
,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Porto Ferreira,Ribeirão Preto,Porto Ferreira
,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - São Carlos,Ribeirão Preto,São Carlos
,,ESTUPRO DE VULNERÁVEL,Interior,004 DP - São Carlos,Ribeirão Preto,São Carlos
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - São Carlos,Ribeirão Preto,São Carlos
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Dourado,Ribeirão Preto,Dourado
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Ribeirão Bonito,Ribeirão Preto,Ribeirão Bonito
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - São Joaquim da Barra,Ribeirão Preto,São Joaquim da Barra
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Morro Agudo,Ribeirão Preto,Morro Agudo
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Nuporanga,Ribeirão Preto,Nuporanga
,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Jaboticabal,Ribeirão Preto,Jaboticabal
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Jaboticabal,Ribeirão Preto,Jaboticabal
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Monte Alto,Ribeirão Preto,Monte Alto
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Sertãozinho,Ribeirão Preto,Sertãozinho
2,,ESTUPRO DE VULNERÁVEL,Interior,DM - Dumont,Ribeirão Preto,Dumont
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Jaboticabal,Ribeirão Preto,Jaboticabal
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Monte Alto,Ribeirão Preto,Monte Alto
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Pradópolis,Ribeirão Preto,Pradópolis
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Taquaral,Ribeirão Preto,Taquaral
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Bauru,Bauru,Bauru
,,ESTUPRO DE VULNERÁVEL,Interior,DIJU - Bauru,Bauru,Bauru
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Arealva,Bauru,Arealva
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Avaí,Bauru,Avaí
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Borebi,Bauru,Borebi
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Iacanga,Bauru,Iacanga
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Macatuba,Bauru,Macatuba
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Paulistânia,Bauru,Paulistânia
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Pederneiras,Bauru,Pederneiras
1,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Jaú,Bauru,Jaú
,,ESTUPRO DE VULNERÁVEL,Interior,004 DP - Jaú,Bauru,Jaú
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Jaú,Bauru,Jaú
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Bocaina,Bauru,Bocaina
2,,ESTUPRO DE VULNERÁVEL,Interior,DM - Igaraçu do Tietê,Bauru,Igaraçu do Tietê
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Itapuí,Bauru,Itapuí
,,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Lins,Bauru,Lins
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Lins,Bauru,Lins
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Getulina,Bauru,Getulina
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Guaiçara,Bauru,Guaiçara
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Guarantã,Bauru,Guarantã
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Promissão,Bauru,Promissão
4,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Marília,Bauru,Marília
1,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Marília,Bauru,Marília
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Garça,Bauru,Garça
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Marília,Bauru,Marília
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Alvinlândia,Bauru,Alvinlândia
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Gália,Bauru,Gália
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Garça,Bauru,Garça
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Oriente,Bauru,Oriente
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Pompéia,Bauru,Pompéia
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Vera Cruz,Bauru,Vera Cruz
,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Ourinhos,Bauru,Ourinhos
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Ourinhos,Bauru,Ourinhos
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Sta. Cruz do Rio Pardo,Bauru,Santa Cruz do Rio Pardo
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Bern. De Campos,Bauru,Bernardino de Campos
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Esp. Sto. Do Turvo,Bauru,Espírito Santo do Turvo
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Ipaussu,Bauru,Ipaussu
,,ESTUPRO DE VULNERÁVEL,Interior,DM - S. Pedro do Turvo,Bauru,São Pedro do Turvo
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Sta. Cruz do Rio Pardo,Bauru,Santa Cruz do Rio Pardo
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Timburi,Bauru,Timburi
,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Tupã,Bauru,Tupã
,,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Tupã,Bauru,Tupã
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Bastos,Bauru,Bastos
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Tupã,Bauru,Tupã
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Parapuã,Bauru,Parapuã
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Quatá,Bauru,Quatá
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Queiroz,Bauru,Queiroz
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Quintana,Bauru,Quintana
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Rinópolis,Bauru,Rinópolis
,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Catanduva,São José do Rio Preto,Catanduva
,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Catanduva,São José do Rio Preto,Catanduva
,,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Catanduva,São José do Rio Preto,Catanduva
,,ESTUPRO DE VULNERÁVEL,Interior,004 DP - Catanduva,São José do Rio Preto,Catanduva
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Catanduva,São José do Rio Preto,Catanduva
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Catiguá,São José do Rio Preto,Catiguá
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Elisiário,São José do Rio Preto,Elisiário
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Novais,São José do Rio Preto,Novais
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Palmares Pta.,São José do Rio Preto,Palmares Paulista
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Paraiso,São José do Rio Preto,Paraíso
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Pindorama,São José do Rio Preto,Pindorama
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Sta. Adélia,São José do Rio Preto,Santa Adélia
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Tabapuã,São José do Rio Preto,Tabapuã
,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Fernandópolis,São José do Rio Preto,Fernandópolis
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Fernandópolis,São José do Rio Preto,Fernandópolis
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Indiaporã,São José do Rio Preto,Indiaporã
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Macedonia,São José do Rio Preto,Macedônia
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Pedranópolis,São José do Rio Preto,Pedranópolis
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Populina,São José do Rio Preto,Populina
,,ESTUPRO DE VULNERÁVEL,Interior,DM - São João das Duas Pontes,São José do Rio Preto,São João das Duas Pontes
1,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Jales,São José do Rio Preto,Jales
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Jales,São José do Rio Preto,Jales
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Sta. Fé do Sul,São José do Rio Preto,Santa Fé do Sul
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Dirce Reis,São José do Rio Preto,Dirce Reis
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Dolcinópolis,São José do Rio Preto,Dolcinópolis
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Palmeira do Oeste,São José do Rio Preto,Palmeira D'Oeste
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Paranapuã,São José do Rio Preto,Paranapuã
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Santa Albertina,São José do Rio Preto,Santa Albertina
,,ESTUPRO DE VULNERÁVEL,Interior,DM - São Francisco,São José do Rio Preto,São Francisco
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Sta. Clara do Oeste,São José do Rio Preto,Santa Clara D'Oeste
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Urãnia,São José do Rio Preto,Urânia
,,ESTUPRO DE VULNERÁVEL,Interior,DIG - Novo Horizonte,São José do Rio Preto,Novo Horizonte
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Itajobi,São José do Rio Preto,Itajobi
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Marapoama,São José do Rio Preto,Marapoama
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Sales,São José do Rio Preto,Sales
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Urupes,São José do Rio Preto,Urupês
,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Mirassol,São José do Rio Preto,Mirassol
1,,ESTUPRO DE VULNERÁVEL,Interior,006 DP - São José do Rio Preto,São José do Rio Preto,São José do Rio Preto
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - José Bonifácio,São José do Rio Preto,José Bonifácio
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Mirassol,São José do Rio Preto,Mirassol
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Monte Aprazível,São José do Rio Preto,Monte Aprazível
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - São José do Rio Preto,São José do Rio Preto,São José do Rio Preto
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Adolfo,São José do Rio Preto,Adolfo
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Balsamo,São José do Rio Preto,Bálsamo
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Guapiaçú,São José do Rio Preto,Guapiaçu
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Ibirá,São José do Rio Preto,Ibirá
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Icém,São José do Rio Preto,Icém
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Ipiguá,São José do Rio Preto,Ipiguá
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Mirassolândia,São José do Rio Preto,Mirassolândia
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Monte Aprazível,São José do Rio Preto,Monte Aprazível
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Neves Pta.,São José do Rio Preto,Neves Paulista
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Nipoã,São José do Rio Preto,Nipoã
2,,ESTUPRO DE VULNERÁVEL,Interior,DM - Palestina,São José do Rio Preto,Palestina
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Paulo de Faria,São José do Rio Preto,Paulo de Faria
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Planalto,São José do Rio Preto,Planalto
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Ubarana,São José do Rio Preto,Ubarana
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Uchoa,São José do Rio Preto,Uchôa
1,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Votuporanga,São José do Rio Preto,Votuporanga
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Votuporanga,São José do Rio Preto,Votuporanga
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Américo de Campos,São José do Rio Preto,Américo de Campos
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Cosmorama,São José do Rio Preto,Cosmorama
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Nhandeara,São José do Rio Preto,Nhandeara
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Parisi,São José do Rio Preto,Parisi
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Pontes Gestal,São José do Rio Preto,Pontes Gestal
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Riolândia,São José do Rio Preto,Riolândia
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Valentim Gentil,São José do Rio Preto,Valentim Gentil
,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Mongaguá,Santos,Mongaguá
1,,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Itanhaem,Santos,Itanhaém
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Itanhaém,Santos,Itanhaém
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Mongaguá,Santos,Mongaguá
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Peruíbe,Santos,Peruíbe
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Itariri,Santos,Itariri
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Pedro de Toledo,Santos,Pedro de Toledo
,,ESTUPRO DE VULNERÁVEL,Interior,OUTRAS ESPECIALIZADAS,Santos,Itanhaém
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Cananéia,Santos,Cananéia
4,,ESTUPRO DE VULNERÁVEL,Interior,DM - Eldorado,Santos,Eldorado
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Iporanga,Santos,Iporanga
1,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Praia Grande,Santos,Praia Grande
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Praia Grande,Santos,Praia Grande
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - São Vicente,Santos,São Vicente
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Praia Grande (desativado),Santos,Praia Grande
,,ESTUPRO DE VULNERÁVEL,Interior,DM - São Vicente,Santos,São Vicente
,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Iguape,Santos,Iguape
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Registro,Santos,Registro
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Ilha Comprida,Santos,Ilha Comprida
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Miracatú,Santos,Miracatu
,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Guarujá,Santos,Guarujá
,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Santos,Santos,Santos
3,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Cubatão,Santos,Cubatão
1,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Guarujá,Santos,Guarujá
1,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Santos,Santos,Santos
,,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Cubatão,Santos,Cubatão
4,,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Santos,Santos,Santos
,,ESTUPRO DE VULNERÁVEL,Interior,004 DP - Santos,Santos,Santos
2,,ESTUPRO DE VULNERÁVEL,Interior,005 DP - Santos,Santos,Santos
1,,ESTUPRO DE VULNERÁVEL,Interior,007 DP - Santos,Santos,Santos
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Cubatão,Santos,Cubatão
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Guarujá,Santos,Guarujá
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Santos,Santos,Santos
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Cubatão,Santos,Cubatão
1,,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Avaré,Sorocaba,Avaré
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Avaré,Sorocaba,Avaré
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Arandu,Sorocaba,Arandu
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Barão Antonina,Sorocaba,Barão de Antonina
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Coronel Macedo,Sorocaba,Coronel Macedo
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Iaras,Sorocaba,Iaras
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Itaí,Sorocaba,Itaí
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Itaporanga,Sorocaba,Itaporanga
2,,ESTUPRO DE VULNERÁVEL,Interior,DM - Manduri,Sorocaba,Manduri
,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - São Manuel,Sorocaba,São Manuel
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Botucatu,Sorocaba,Botucatu
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - São Manuel,Sorocaba,São Manuel
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Anhembi,Sorocaba,Anhembi
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Bofete,Sorocaba,Bofete
2,,ESTUPRO DE VULNERÁVEL,Interior,DM - Conchas,Sorocaba,Conchas
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Pereiras,Sorocaba,Pereiras
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Torre de Pedra,Sorocaba,Torre de Pedra
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Itapetininga,Sorocaba,Itapetininga
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Tatuí,Sorocaba,Tatuí
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Alambari,Sorocaba,Alambari
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Angatuba,Sorocaba,Angatuba
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Campina Monte Alegre,Sorocaba,Campina do Monte Alegre
,,ESTUPRO DE VULNERÁVEL,Interior,OUTRAS ESPECIALIZADAS,Sorocaba,Itapetininga
1,,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Itapeva,Sorocaba,Itapeva
1,,ESTUPRO DE VULNERÁVEL,Interior,004 DP - Itapeva,Sorocaba,Itapeva
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Capão Bonito,Sorocaba,Capão Bonito
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Itapeva,Sorocaba,Itapeva
,,ESTUPRO DE VULNERÁVEL,Interior,DIG - Itapeva,Sorocaba,Itapeva
2,,ESTUPRO DE VULNERÁVEL,Interior,DM - Apiaí,Sorocaba,Apiaí
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Capão Bonito,Sorocaba,Capão Bonito
2,,ESTUPRO DE VULNERÁVEL,Interior,DM - Guapiara,Sorocaba,Guapiara
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Itaoca,Sorocaba,Itaóca
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Nova Campina,Sorocaba,Nova Campina
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Rib. Grande,Sorocaba,Ribeirão Grande
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Riversul,Sorocaba,Riversul
,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Salto,Sorocaba,Salto
1,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Sorocaba,Sorocaba,Sorocaba
1,,ESTUPRO DE VULNERÁVEL,Interior,001 DP - Votorantim,Sorocaba,Votorantim
,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Itú,Sorocaba,Itu
2,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Votorantim,Sorocaba,Votorantim
,,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Itú,Sorocaba,Itu
,,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Sorocaba,Sorocaba,Sorocaba
,,ESTUPRO DE VULNERÁVEL,Interior,004 DP - Itú,Sorocaba,Itu
,,ESTUPRO DE VULNERÁVEL,Interior,004 DP - Sorocaba,Sorocaba,Sorocaba
,,ESTUPRO DE VULNERÁVEL,Interior,007 DP - Sorocaba,Sorocaba,Sorocaba
,,ESTUPRO DE VULNERÁVEL,Interior,010 DP - Sorocaba,Sorocaba,Sorocaba
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Itú,Sorocaba,Itu
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Salto,Sorocaba,Salto
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Sorocaba,Sorocaba,Sorocaba
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Votorantim,Sorocaba,Votorantim
,,ESTUPRO DE VULNERÁVEL,Interior,DIJU - Sorocaba,Sorocaba,Sorocaba
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Alumínio,Sorocaba,Alumínio
1,,ESTUPRO DE VULNERÁVEL,Interior,DM - Iperó,Sorocaba,Iperó
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Jumirim,Sorocaba,Jumirim
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Piedade,Sorocaba,Piedade
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Pilar do Sul,Sorocaba,Pilar do Sul
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Salto de Pirapora,Sorocaba,Salto de Pirapora
1,,ESTUPRO DE VULNERÁVEL,Interior,002 DP - Adamantina,Presidente Prudente,Adamantina
,,ESTUPRO DE VULNERÁVEL,Interior,003 DP - Adamantina,Presidente Prudente,Adamantina
,,ESTUPRO DE VULNERÁVEL,Interior,DDM - Adamantina,Presidente Prudente,Adamantina
,,ESTUPRO DE VULNERÁVEL,Interior,DM - Flora Rica,Presidente Prudente,Flora Rica
